Name,Course,Sector,Links
"GITAM School of International Business, Visakhapatnam",MBA,Private,https://www.careers360.com/colleges/gitam-school-of-international-business-visakhapatnam?icn=college_page&ici=clg_5409_college_listing_tuple
"GITAM School of Pharmacy, Hyderabad",BHM,Private,https://www.careers360.com/colleges/gitam-school-of-pharmacy-hyderabad?icn=college_page&ici=clg_36937_college_listing_tuple
"GITAM University, Visakhapatnam (GITAM University) - GITAM University, Visakhapatnam",MBBS,Private,https://www.careers360.com/university/gitam-university-visakhapatnam?icn=college_page&ici=clg_893_college_listing_tuple
"GKM College of Engineering and Technology, Chennai",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/gkm-college-of-engineering-and-technology-chennai?icn=college_page&ici=clg_4469_college_listing_tuple
"GLS Institute of Design, Ahmedabad",B.Ed,Private,https://www.careers360.com/colleges/gls-institute-of-design-ahmedabad?icn=college_page&ici=clg_27546_college_listing_tuple
"GMC Gondia - Government Medical College, Gondia",D.Pharma,Public/Govt,https://www.careers360.com/colleges/government-medical-college-gondia?icn=college_page&ici=clg_17174_college_listing_tuple
"GMERS Medical College and Hospital, Gandhinagar",BDS,Public/Govt,https://www.careers360.com/colleges/gmers-medical-college-and-hospital-gandhinagar?icn=college_page&ici=clg_6342_college_listing_tuple
"GMERS Medical College, Nanakwada",MBA,Public/Govt,https://www.careers360.com/colleges/gmers-medical-college-nanakwada?icn=college_page&ici=clg_6345_college_listing_tuple
"GMERS Medical College, Nanakwada",BA LLB,Public/Govt,https://www.careers360.com/colleges/gmers-medical-college-nanakwada?icn=college_page&ici=clg_6345_college_listing_tuple
"GMIT Davanagere - GM Institute of Technology, Davangere",B.Tech Mechanical Engineering,Private,https://www.careers360.com/colleges/gm-institute-of-technology-davangere?icn=college_page&ici=clg_4391_college_listing_tuple
"GMKMC Salem - Government Mohan Kumaramangalam Medical College, Salem",MBBS,Public/Govt,https://www.careers360.com/colleges/government-mohan-kumaramangalam-medical-college-salem?icn=college_page&ici=clg_6134_college_listing_tuple
"GMT College of Education, Ludhiana",B.Ed,Private,https://www.careers360.com/colleges/gmt-college-of-education-ludhiana?icn=college_page&ici=clg_14840_college_listing_tuple
"GNBL Ramgarhia College for Women, Phagwara",BA Physical Education,Private,https://www.careers360.com/colleges/gnbl-ramgarhia-college-for-women-phagwara?icn=college_page&ici=clg_19644_college_listing_tuple
"GNDU Amritsar - Guru Nanak Dev University, Amritsar",BA English,Public/Govt,https://www.careers360.com/university/guru-nanak-dev-university-amritsar?icn=college_page&ici=clg_635_college_listing_tuple
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",MBA,Private,https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur?icn=college_page&ici=clg_4315_college_listing_tuple
"GNIT Girls Institute of Technology, Greater Noida",BE Mechanical Engineering,Private,https://www.careers360.com/colleges/gnit-girls-institute-of-technology-greater-noida?icn=college_page&ici=clg_4387_college_listing_tuple
"GNVSIOM Mumbai - GNVS Institute of Management, Mumbai",MBA Communication Management,Private,https://www.careers360.com/colleges/gnvs-institute-of-management-mumbai?icn=college_page&ici=clg_5684_college_listing_tuple
"GNVSIOM Mumbai - GNVS Institute of Management, Mumbai",MBA Communication Management,Private,https://www.careers360.com/colleges/gnvs-institute-of-management-mumbai?icn=college_page&ici=clg_5684_college_listing_tuple
"GRACE College of Hotel Management, Padanthalumoodu",B.Sc Nursing,Private,https://www.careers360.com/colleges/grace-college-of-hotel-management-padanthalumoodu?icn=college_page&ici=clg_24385_college_listing_tuple
"GRACE School of Nursing, Padanthalumoodu",B.Sc Nursing,Private,https://www.careers360.com/colleges/grace-school-of-nursing-padanthalumoodu?icn=college_page&ici=clg_24386_college_listing_tuple
"GRD Polytechnic, Dehradun",Diploma in Electrical and Electronics Engineering,Private,https://www.careers360.com/colleges/grd-polytechnic-dehradun?icn=college_page&ici=clg_41519_college_listing_tuple
"GS Tompe Arts Commerce and Science College, Amravati",B.Sc,Private,https://www.careers360.com/colleges/gs-tompe-arts-commerce-and-science-college-amravati?icn=college_page&ici=clg_23168_college_listing_tuple
"GSCE Sagar - Gyan Sagar College of Engineering, Sagar",B.Com Professional,Private,https://www.careers360.com/colleges/gyan-sagar-college-of-engineering-sagar?icn=college_page&ici=clg_4295_college_listing_tuple
"GSL Medical College and General Hospital, Rajahmundry",B.Com,Private,https://www.careers360.com/colleges/gsl-medical-college-and-general-hospital-rajahmundry?icn=college_page&ici=clg_7149_college_listing_tuple
"GSVM Medical College, Kanpur",MBBS,Public/Govt,https://www.careers360.com/colleges/gsvm-medical-college-kanpur?icn=college_page&ici=clg_6123_college_listing_tuple
"GTN Arts College, Dindigul",B.Com,Private,https://www.careers360.com/colleges/gtn-arts-college-dindigul?icn=college_page&ici=clg_15569_college_listing_tuple
"GVC College of Education, Vellore",BCA,Private,https://www.careers360.com/colleges/gvc-college-of-education-vellore?icn=college_page&ici=clg_29659_college_listing_tuple
"GVC College of Education, Vellore",B.Ed,Private,https://www.careers360.com/colleges/gvc-college-of-education-vellore?icn=college_page&ici=clg_29659_college_listing_tuple
"GVMs Dr Dada Vaidya College of Education, Ponda",B.Ed,Private,https://www.careers360.com/colleges/gvms-dr-dada-vaidya-college-of-education-ponda?icn=college_page&ici=clg_18744_college_listing_tuple
"GVVR Institute of Technology, Bhimavaram",B.Tech Agricultural Engineering,Private,https://www.careers360.com/colleges/gvvr-institute-of-technology-bhimavaram?icn=college_page&ici=clg_5223_college_listing_tuple
"GVVR Institute of Technology, Bhimavaram",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/gvvr-institute-of-technology-bhimavaram?icn=college_page&ici=clg_5223_college_listing_tuple
"Galaxy Degree and PG College, Hyderabad",B.Ed,Private,https://www.careers360.com/colleges/galaxy-degree-and-pg-college-hyderabad?icn=college_page&ici=clg_50206_college_listing_tuple
"Galaxy Institute of Technology and Management, Karnal",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/galaxy-institute-of-technology-and-management-karnal?icn=college_page&ici=clg_4453_college_listing_tuple
"Ganapathy Engineering College, Warangal",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/ganapathy-engineering-college-warangal?icn=college_page&ici=clg_4449_college_listing_tuple
"Ganapathy Engineering College, Warangal",BE Civil Engineering,Private,https://www.careers360.com/colleges/ganapathy-engineering-college-warangal?icn=college_page&ici=clg_4449_college_listing_tuple
"Gandhi College of Pharmacy, Karnal",B.Pharma,Private,https://www.careers360.com/colleges/gandhi-college-of-pharmacy-karnal?icn=college_page&ici=clg_6742_college_listing_tuple
"Gandhi Natha Rangaji Homoeopathic Medical College, Solapur",MBA,Private,https://www.careers360.com/colleges/gandhi-natha-rangaji-homoeopathic-medical-college-solapur?icn=college_page&ici=clg_7129_college_listing_tuple
"Gandhi Natha Rangji Digamber Jain Janmangal Pratishthan, Gandhi Natha Rangaji College of D Pharmacy, Solapur",D.Pharma,Private,https://www.careers360.com/colleges/gandhi-natha-rangji-digamber-jain-janmangal-pratishthan-gandhi-natha-rangaji-college-of-d-pharmacy-solapur?icn=college_page&ici=clg_27891_college_listing_tuple
"Gandhi Polytechnic College, Erode",Diploma in Electrical Engineering,Private,https://www.careers360.com/colleges/gandhi-polytechnic-college-erode?icn=college_page&ici=clg_28561_college_listing_tuple
"Gandhi Satabdi Smarak PG College, Azamgarh",BA,Private,https://www.careers360.com/colleges/gandhi-satabdi-smarak-pg-college-azamgarh?icn=college_page&ici=clg_30169_college_listing_tuple
"Gandhi Shikshan Bhavan's Smt Surajba College of Education, Mumbai",B.Ed,Private,https://www.careers360.com/colleges/gandhi-shikshan-bhavans-smt-surajba-college-of-education-mumbai?icn=college_page&ici=clg_22624_college_listing_tuple
"Gandhi Vocational College, Guna",B.Ed,Private,https://www.careers360.com/colleges/gandhi-vocational-college-guna?icn=college_page&ici=clg_15392_college_listing_tuple
"Gandhinagar University, Gandhinagar","B.Sc-Mathematics, Physics and Chemistry",Private,https://www.careers360.com/university/gandhinagar-university-gandhinagar?icn=college_page&ici=clg_50050_college_listing_tuple
"Ganesar College of Arts and Science, Melasivapuri",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/ganesar-college-of-arts-and-science-melasivapuri?icn=college_page&ici=clg_26872_college_listing_tuple
"Ganesh Shankar Vidyarthi Subharti Institute of Journalism and Mass Communication, Meerut",D.Pharma,Private,https://www.careers360.com/colleges/ganesh-shankar-vidyarthi-subharti-institute-of-journalism-and-mass-communication-meerut?icn=college_page&ici=clg_15525_college_listing_tuple
"Ganga Pharmacy College, Borgaon",B.Pharma,Private,https://www.careers360.com/colleges/ganga-pharmacy-college-borgaon?icn=college_page&ici=clg_6793_college_listing_tuple
"Ganga Singh College, Chhapra",B.Com Accountancy Hons,Public/Govt,https://www.careers360.com/colleges/ganga-singh-college-chhapra?icn=college_page&ici=clg_18502_college_listing_tuple
"Gangamai College of Engineering, Dhule",B.Tech Computer Engineering,Private,https://www.careers360.com/colleges/gangamai-college-of-engineering-dhule?icn=college_page&ici=clg_4433_college_listing_tuple
"Gangamai College of Engineering, Dhule",B.Tech Computer Engineering,Private,https://www.careers360.com/colleges/gangamai-college-of-engineering-dhule?icn=college_page&ici=clg_4433_college_listing_tuple
"Gangaputra Ayurvedic Medical College, Kandela",BA,Private,https://www.careers360.com/colleges/gangaputra-ayurvedic-medical-college-kandela?icn=college_page&ici=clg_30618_college_listing_tuple
"Gangarampur Government Polytechnic, Gangarampur",Diploma in Civil Engineering,Public/Govt,https://www.careers360.com/colleges/gangarampur-government-polytechnic-gangarampur?icn=college_page&ici=clg_28614_college_listing_tuple
"Gangasheel Mahavidyalaya, Nawabganj",B.Com,Private,https://www.careers360.com/colleges/gangasheel-mahavidyalaya-nawabganj?icn=college_page&ici=clg_24982_college_listing_tuple
"Ganpat Parsekar College of Education, Pernem",B.Ed,Private,https://www.careers360.com/colleges/ganpat-parsekar-college-of-education-pernem?icn=college_page&ici=clg_52030_college_listing_tuple
"Ganpati College of Education, Bhori",BA,Private,https://www.careers360.com/colleges/ganpati-college-of-education-bhori?icn=college_page&ici=clg_21333_college_listing_tuple
"Ganpati Institute of Education and Technology, Narnaul",B.Ed,Private,https://www.careers360.com/colleges/ganpati-institute-of-education-and-technology-narnaul?icn=college_page&ici=clg_21334_college_listing_tuple
"Ganpati Institute of Technology and Management, Bilaspur",MBA,Private,https://www.careers360.com/colleges/ganpati-institute-of-technology-and-management-bilaspur?icn=college_page&ici=clg_4432_college_listing_tuple
"Ganpati Institute of Technology and Management, Bilaspur",MBA,Private,https://www.careers360.com/colleges/ganpati-institute-of-technology-and-management-bilaspur?icn=college_page&ici=clg_4432_college_listing_tuple
"Gareeb Nawaz College, Nagaur",B.Sc Agriculture Hons,Private,https://www.careers360.com/colleges/gareeb-nawaz-college-nagaur?icn=college_page&ici=clg_51427_college_listing_tuple
"Gargi Memorial Institute of Technology, Baruipur",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/gargi-memorial-institute-of-technology-baruipur?icn=college_page&ici=clg_4430_college_listing_tuple
"Gargi Memorial Institute of Technology, Baruipur",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/gargi-memorial-institute-of-technology-baruipur?icn=college_page&ici=clg_4430_college_listing_tuple
"Gauhati University - Gauhati University, Guwahati",B.Tech Civil Engineering,Public/Govt,https://www.careers360.com/university/gauhati-university-guwahati?icn=college_page&ici=clg_912_college_listing_tuple
"Gawande College of Pharmacy, Buldana",B.Pharma,Private,https://www.careers360.com/colleges/gawande-college-of-pharmacy-buldana?icn=college_page&ici=clg_26571_college_listing_tuple
"Gaya College of Engineering, Gaya",B.Tech Computer Science and Engineering,Public/Govt,https://www.careers360.com/colleges/gaya-college-of-engineering-gaya?icn=college_page&ici=clg_4426_college_listing_tuple
"Gaya College of Engineering, Gaya",B.Tech Computer Science and Engineering,Public/Govt,https://www.careers360.com/colleges/gaya-college-of-engineering-gaya?icn=college_page&ici=clg_4426_college_listing_tuple
"Geetanjali Dental and Research Institute, Udaipur",D.El.Ed,Private,https://www.careers360.com/colleges/geetanjali-dental-and-research-institute-udaipur?icn=college_page&ici=clg_20240_college_listing_tuple
"Geethanjali Degree College, Rajampet",BAMS,Private,https://www.careers360.com/colleges/geethanjali-degree-college-rajampet?icn=college_page&ici=clg_50334_college_listing_tuple
"Genba Sopanrao Moze College of Engineering, Balewadi",B.Tech Civil Engineering,Private,https://www.careers360.com/colleges/genba-sopanrao-moze-college-of-engineering-balewadi?icn=college_page&ici=clg_4415_college_listing_tuple
"Genba Sopanrao Moze College of Engineering, Balewadi",B.Tech Computer Engineering,Private,https://www.careers360.com/colleges/genba-sopanrao-moze-college-of-engineering-balewadi?icn=college_page&ici=clg_4415_college_listing_tuple
"Ghanshyam Singh Arya Kanya Mahavidyalaya, Durg",MBA,Private,https://www.careers360.com/colleges/ghanshyam-singh-arya-kanya-mahavidyalaya-durg?icn=college_page&ici=clg_22038_college_listing_tuple
"Ghanshyam Urvashi PG College, Prayagraj",B.Com,Private,https://www.careers360.com/colleges/ghanshyam-urvashi-pg-college-prayagraj?icn=college_page&ici=clg_29791_college_listing_tuple
"Ghanshyam Urvashi PG College, Prayagraj",PGP EMBA Insurance,Private,https://www.careers360.com/colleges/ghanshyam-urvashi-pg-college-prayagraj?icn=college_page&ici=clg_29791_college_listing_tuple
"Gharda Institute of Technology, Ratnagiri",B.Tech Computer Science and Business Systems,Private,https://www.careers360.com/colleges/gharda-institute-of-technology-ratnagiri?icn=college_page&ici=clg_4411_college_listing_tuple
"Ghousia College of Engineering, Ramanagara",BE Civil Engineering,Private,https://www.careers360.com/colleges/ghousia-college-of-engineering-ramanagara?icn=college_page&ici=clg_4410_college_listing_tuple
"Ghulam Nabi Azad Arts Commerce and Science College, Barshitakli",Diploma in Civil Engineering,Private,https://www.careers360.com/colleges/ghulam-nabi-azad-arts-commerce-and-science-college-barshitakli?icn=college_page&ici=clg_26749_college_listing_tuple
"Gian Sagar Medical College and Hospital, Banur",BDS,Private,https://www.careers360.com/colleges/gian-sagar-medical-college-and-hospital-banur?icn=college_page&ici=clg_6301_college_listing_tuple
"Girdhar Shiksha Evam Samaj Kalyan Samiti Group of Institutions, Bhopal",BE Artificial Intelligence and Machine Learning,Private,https://www.careers360.com/colleges/girdhar-shiksha-evam-samaj-kalyan-samiti-group-of-institutions-bhopal?icn=college_page&ici=clg_4407_college_listing_tuple
"Girija Institute of Polytechnic, Ramgarh",B.Com,Private,https://www.careers360.com/colleges/girija-institute-of-polytechnic-ramgarh?icn=college_page&ici=clg_26832_college_listing_tuple
"Girijananda Chowdhury Institute of Management and Technology, Guwahati",Diploma in Computer Science and Engineering,Private,https://www.careers360.com/colleges/girijananda-chowdhury-institute-of-management-and-technology-guwahati?icn=college_page&ici=clg_4406_college_listing_tuple
"Giriraj Nursing School, Baramati",B.Sc Nursing,Private,https://www.careers360.com/colleges/giriraj-nursing-school-baramati?icn=college_page&ici=clg_54105_college_listing_tuple
"Girish Raval College of Science, Gandhinagar","B.Sc-Physics, Chemistry and Mathematics",Private,https://www.careers360.com/colleges/girish-raval-college-of-science-gandhinagar?icn=college_page&ici=clg_51627_college_listing_tuple
"Gita Teachers Training College, Bankura",B.Ed,Private,https://www.careers360.com/colleges/gita-teachers-training-college-bankura?icn=college_page&ici=clg_30332_college_listing_tuple
"Gitarattan Institute of Advanced Studies and Training, Delhi",D.El.Ed,Private,https://www.careers360.com/colleges/gitarattan-institute-of-advanced-studies-and-training-delhi?icn=college_page&ici=clg_18722_college_listing_tuple
"Global Education Institute, Sanchore",B.Ed,Private,https://www.careers360.com/colleges/global-education-institute-sanchore?icn=college_page&ici=clg_29369_college_listing_tuple
"Global Education Institute, Sanchore",BA,Private,https://www.careers360.com/colleges/global-education-institute-sanchore?icn=college_page&ici=clg_29369_college_listing_tuple
"Global Institute of Architecture, Palakkad",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/global-institute-of-architecture-palakkad?icn=college_page&ici=clg_5341_college_listing_tuple
"Global Institute of Architecture, Palakkad",PGDM Business Management,Private,https://www.careers360.com/colleges/global-institute-of-architecture-palakkad?icn=college_page&ici=clg_5341_college_listing_tuple
"Global Institute of Ayurveda, Rajkot",BHMS,Private,https://www.careers360.com/colleges/global-institute-of-ayurveda-rajkot?icn=college_page&ici=clg_49048_college_listing_tuple
"Global Institute of Education, Greater Noida",B.Ed,Private,https://www.careers360.com/colleges/global-institute-of-education-greater-noida?icn=college_page&ici=clg_50293_college_listing_tuple
"Global Institute of Information Technology, Greater Noida",LLB,Private,https://www.careers360.com/colleges/global-institute-of-information-technology-greater-noida?icn=college_page&ici=clg_5802_college_listing_tuple
"Global Kasturba College of Nursing, Hyderabad",B.Ed,Private,https://www.careers360.com/colleges/global-kasturba-college-of-nursing-hyderabad?icn=college_page&ici=clg_50349_college_listing_tuple
"Global School of Counselling, Bangalore",MBA,Private,https://www.careers360.com/colleges/global-school-of-counselling-bangalore?icn=college_page&ici=clg_20062_college_listing_tuple
"Glorious College of Management and Technology, Bareilly","B.Sc-Physics, Mathematics and Chemistry",Private,https://www.careers360.com/colleges/glorious-college-of-management-and-technology-bareilly?icn=college_page&ici=clg_24983_college_listing_tuple
"Gnanamani College of Education, Namakkal",M.Com,Private,https://www.careers360.com/colleges/gnanamani-college-of-education-namakkal?icn=college_page&ici=clg_14676_college_listing_tuple
"Gnanodaya Degree College, Nizamabad",B.Ed,Private,https://www.careers360.com/colleges/gnanodaya-degree-college-nizamabad?icn=college_page&ici=clg_20106_college_listing_tuple
"Goa College of Hospitality and Culinary Education, Goa",B.Arch,Private,https://www.careers360.com/colleges/goa-college-of-hospitality-and-culinary-education-goa?icn=college_page&ici=clg_18747_college_listing_tuple
"Goa Multi Faculty College, Dharbandora",B.Ed,Private,https://www.careers360.com/colleges/goa-multi-faculty-college-dharbandora?icn=college_page&ici=clg_18748_college_listing_tuple
"Gobindapur Polytechnic College, Gobindapur",Diploma in Mechanical Engineering,Private,https://www.careers360.com/colleges/gobindapur-polytechnic-college-gobindapur?icn=college_page&ici=clg_16874_college_listing_tuple
"Godavari Institute of Management and Research, Jalgaon",MBA,Private,https://www.careers360.com/colleges/godavari-institute-of-management-and-research-jalgaon?icn=college_page&ici=clg_16738_college_listing_tuple
"Godavariba School of Interior Design, Surat",BPT,Private,https://www.careers360.com/colleges/godavariba-school-of-interior-design-surat?icn=college_page&ici=clg_18797_college_listing_tuple
"Goenka Research Institute of Dental Science, Gandhinagar",Ph.D English Language and Literature,Private,https://www.careers360.com/colleges/goenka-research-institute-of-dental-science-gandhinagar?icn=college_page&ici=clg_6347_college_listing_tuple
"Goenka Research Institute of Dental Science, Gandhinagar",MBA,Private,https://www.careers360.com/colleges/goenka-research-institute-of-dental-science-gandhinagar?icn=college_page&ici=clg_6347_college_listing_tuple
"Gojan College of Teacher Education, Chennai",BHMCT,Private,https://www.careers360.com/colleges/gojan-college-of-teacher-education-chennai?icn=college_page&ici=clg_14677_college_listing_tuple
"Gokhale Education Societys Shri Bhausaheb Vartak Arts Commerce and Science College, Borivli",MBA,Private,https://www.careers360.com/colleges/gokhale-education-societys-shri-bhausaheb-vartak-arts-commerce-and-science-college-borivli?icn=college_page&ici=clg_23171_college_listing_tuple
"Gokul Institute of Technology and Sciences, Vizianagaram",B.Tech Computer Science and Engineering,Private,https://www.careers360.com/colleges/gokul-institute-of-technology-and-sciences-vizianagaram?icn=college_page&ici=clg_4377_college_listing_tuple
"Gokula Krishna College of Pharmacy, Sullurpet",BE Civil Engineering,Private,https://www.careers360.com/colleges/gokula-krishna-college-of-pharmacy-sullurpet?icn=college_page&ici=clg_6792_college_listing_tuple
"Golaghat Law College, Golaghat",B.Com,Public/Govt,https://www.careers360.com/colleges/golaghat-law-college-golaghat?icn=college_page&ici=clg_27018_college_listing_tuple
"Golden College of Engineering and Technology, Gurdaspur",B.Tech Computer Science Engineering,Private,https://www.careers360.com/colleges/golden-college-of-engineering-and-technology-gurdaspur?icn=college_page&ici=clg_4374_college_listing_tuple
"Gondia Homeopathic Medical College and Hospital, Gondia",B.Tech Electrical and Electronics Engineering,Private,https://www.careers360.com/colleges/gondia-homeopathic-medical-college-and-hospital-gondia?icn=college_page&ici=clg_7054_college_listing_tuple
"Gopal Narayan Singh University, Rohtas",Diploma in Civil Engineering,Private,https://www.careers360.com/university/gopal-narayan-singh-university-rohtas?icn=college_page&ici=clg_25421_college_listing_tuple
"Gopaldas Jhamatmal Advani Law College, Mumbai",LLB,Private,https://www.careers360.com/colleges/gopaldas-jhamatmal-advani-law-college-mumbai?icn=college_page&ici=clg_5775_college_listing_tuple
"Gopaldas Jhamatmal Advani Law College, Mumbai",MBBS,Private,https://www.careers360.com/colleges/gopaldas-jhamatmal-advani-law-college-mumbai?icn=college_page&ici=clg_5775_college_listing_tuple
"Gopalpur College, Berhampur",B.Sc,Private,https://www.careers360.com/colleges/gopalpur-college-berhampur?icn=college_page&ici=clg_29244_college_listing_tuple
"Gopalpur College, Berhampur",B.Ed,Private,https://www.careers360.com/colleges/gopalpur-college-berhampur?icn=college_page&ici=clg_29244_college_listing_tuple
"Gorakh Singh College, Maharajganj",BCA,Private,https://www.careers360.com/colleges/gorakh-singh-college-maharajganj?icn=college_page&ici=clg_18506_college_listing_tuple
"Gordhandas Seksaria College of Yoga and Cultural Synthesis, Lonavala",BA,Private,https://www.careers360.com/colleges/gordhandas-seksaria-college-of-yoga-and-cultural-synthesis-lonavala?icn=college_page&ici=clg_53238_college_listing_tuple
"Gossaigaon B Ed College, Gossaigaon",B.Sc,Private,https://www.careers360.com/colleges/gossaigaon-b-ed-college-gossaigaon?icn=college_page&ici=clg_18369_college_listing_tuple
"Gourangdi B Ed College, Burdwan",B.Ed,Private,https://www.careers360.com/colleges/gourangdi-b-ed-college-burdwan?icn=college_page&ici=clg_30333_college_listing_tuple
"Government Aizawl West College, Aizawl",B.Sc Nursing,Public/Govt,https://www.careers360.com/colleges/government-aizawl-west-college-aizawl?icn=college_page&ici=clg_19466_college_listing_tuple
"Government Arts College for Women, Nilakottai",B.Ed,Public/Govt,https://www.careers360.com/colleges/government-arts-college-for-women-nilakottai?icn=college_page&ici=clg_23663_college_listing_tuple
"Government Arts College, Ariyalur",Advance Diploma in Fashion and Textile Designing,Public/Govt,https://www.careers360.com/colleges/government-arts-college-ariyalur?icn=college_page&ici=clg_40493_college_listing_tuple
"Government Arts College, Dharmapuri",B.P.Ed,Public/Govt,https://www.careers360.com/colleges/government-arts-college-dharmapuri?icn=college_page&ici=clg_16232_college_listing_tuple
"Government Arts College, Kota",D.El.Ed,Public/Govt,https://www.careers360.com/colleges/government-arts-college-kota?icn=college_page&ici=clg_51859_college_listing_tuple
"Government Arts College, Panagar",MMS,Public/Govt,https://www.careers360.com/colleges/government-arts-college-panagar?icn=college_page&ici=clg_23922_college_listing_tuple
"Government Arts and Science College for Women, Kodaikanal",MBBS,Public/Govt,https://www.careers360.com/colleges/government-arts-and-science-college-for-women-kodaikanal?icn=college_page&ici=clg_47548_college_listing_tuple
"Government Arts and Science College, Kamareddy",Diploma in Agriculture,Public/Govt,https://www.careers360.com/colleges/government-arts-and-science-college-kamareddy?icn=college_page&ici=clg_20105_college_listing_tuple
"Government Arts and Science College, Ollur",LLB,Public/Govt,https://www.careers360.com/colleges/government-arts-and-science-college-ollur?icn=college_page&ici=clg_51812_college_listing_tuple
"Government Arts and Science College, Thittamalai",B.Com,Public/Govt,https://www.careers360.com/colleges/government-arts-and-science-college-thittamalai?icn=college_page&ici=clg_52085_college_listing_tuple
"Government Autonomous Post Graduate College, Chhindwara",BRS,Public/Govt,https://www.careers360.com/colleges/government-autonomous-post-graduate-college-chhindwara?icn=college_page&ici=clg_23708_college_listing_tuple
"Government Ayurveda College, Kannur",BDS,Public/Govt,https://www.careers360.com/colleges/government-ayurveda-college-kannur?icn=college_page&ici=clg_7646_college_listing_tuple
"Government Ayurvedic Medical College, Bengaluru",MBBS,Public/Govt,https://www.careers360.com/colleges/government-ayurvedic-medical-college-bengaluru?icn=college_page&ici=clg_38673_college_listing_tuple
"Government B Ed College, Kachhal",B.Com,Public/Govt,https://www.careers360.com/colleges/government-b-ed-college-kachhal?icn=college_page&ici=clg_18966_college_listing_tuple
"Government BBA College, Maninagar",MBA,Private,https://www.careers360.com/colleges/government-bba-college-maninagar?icn=college_page&ici=clg_44429_college_listing_tuple
"Government BBA College, Maninagar",B.Ed,Private,https://www.careers360.com/colleges/government-bba-college-maninagar?icn=college_page&ici=clg_44429_college_listing_tuple
"Government Brijlal Verma College, Pallari",B.Com,Public/Govt,https://www.careers360.com/colleges/government-brijlal-verma-college-pallari?icn=college_page&ici=clg_22032_college_listing_tuple
"Government College for Girls Sector 14, Panchkula",BA,Public/Govt,https://www.careers360.com/colleges/government-college-for-girls-sector-14-panchkula?icn=college_page&ici=clg_49176_college_listing_tuple
"Government College for Girls Sector 14, Panchkula",BHMS,Public/Govt,https://www.careers360.com/colleges/government-college-for-girls-sector-14-panchkula?icn=college_page&ici=clg_49176_college_listing_tuple
"Government College for Girls, Jind",BA,Public/Govt,https://www.careers360.com/colleges/government-college-for-girls-jind?icn=college_page&ici=clg_53498_college_listing_tuple
"Government College for Men, Kurnool",Diploma in Civil Engineering,Public/Govt,https://www.careers360.com/colleges/government-college-for-men-kurnool?icn=college_page&ici=clg_28654_college_listing_tuple
"Government College for Women, Ambala City",B.Com,Public/Govt,https://www.careers360.com/colleges/government-college-for-women-ambala-city?icn=college_page&ici=clg_45087_college_listing_tuple
"Government College for Women, Mahendergarh",BA,Public/Govt,https://www.careers360.com/colleges/government-college-for-women-mahendergarh?icn=college_page&ici=clg_22629_college_listing_tuple
"Government College of Arts Science and Commerce, Nagda",ANM,Private,https://www.careers360.com/colleges/government-college-of-arts-science-and-commerce-nagda?icn=college_page&ici=clg_50671_college_listing_tuple
"Government College of Education, Aurangabad",B.Com,Public/Govt,https://www.careers360.com/colleges/government-college-of-education-aurangabad?icn=college_page&ici=clg_23179_college_listing_tuple
"Government College of Education, Jalandhar",D.Pharma,Public/Govt,https://www.careers360.com/colleges/government-college-of-education-jalandhar?icn=college_page&ici=clg_19639_college_listing_tuple
"Government College of Education, Malerkotla",B.Com,Private,https://www.careers360.com/colleges/government-college-of-education-malerkotla?icn=college_page&ici=clg_48171_college_listing_tuple
"Government College of Education, Panvel",B.Com,Public/Govt,https://www.careers360.com/colleges/government-college-of-education-panvel?icn=college_page&ici=clg_23178_college_listing_tuple
"Government College of Education, Yavatmal",M.Ed,Public/Govt,https://www.careers360.com/colleges/government-college-of-education-yavatmal?icn=college_page&ici=clg_30884_college_listing_tuple
"Government College of Educational Psychology and Guidance, Jabalpur",B.Sc,Public/Govt,https://www.careers360.com/colleges/government-college-of-educational-psychology-and-guidance-jabalpur?icn=college_page&ici=clg_17391_college_listing_tuple
"Government College of Nursing, Raigarh",B.Pharma,Public/Govt,https://www.careers360.com/colleges/government-college-of-nursing-raigarh?icn=college_page&ici=clg_6961_college_listing_tuple
"Government College, Antah",BA LLB,Public/Govt,https://www.careers360.com/colleges/government-college-antah?icn=college_page&ici=clg_52050_college_listing_tuple
"Government College, Arjunda",B.Com,Public/Govt,https://www.careers360.com/colleges/government-college-arjunda?icn=college_page&ici=clg_27481_college_listing_tuple
"Government College, Badwara",B.Ed,Public/Govt,https://www.careers360.com/colleges/government-college-badwara?icn=college_page&ici=clg_29172_college_listing_tuple
"Government College, Bajju",BA,Public/Govt,https://www.careers360.com/colleges/government-college-bajju?icn=college_page&ici=clg_53477_college_listing_tuple
"Government College, Baran",BA,Public/Govt,https://www.careers360.com/colleges/government-college-baran?icn=college_page&ici=clg_24012_college_listing_tuple
